id,link,lane,time,distance,speed
42,CD,FORWARD2,89.5,1612.7373660121793,31.57656978467555
44,CD,FORWARD2,89.5,1645.4291483663785,34.34570103598885
43,CD,FORWARD2,89.5,1694.134888985721,33.39295344871936
41,CD,FORWARD2,89.5,1740.10274470884,32.70228129752181
39,CD,FORWARD2,89.5,1816.15218918786,33.605217882766055
37,CD,FORWARD2,89.5,1865.7929022923272,32.35325970583669
36,CD,FORWARD2,89.5,1906.18605188553,32.239196652702454
32,CD,FORWARD2,89.5,1936.6355092802837,32.682910269615846
87,AB,FORWARD1,91.5,135.87010222371856,32.14457809188969
83,AB,FORWARD1,91.5,221.11329977335518,32.68334465923789
72,AB,FORWARD1,91.5,674.3038390460617,31.074172834261745
70,AB,FORWARD1,91.5,720.7653434635915,31.383911647669
68,AB,FORWARD1,91.5,765.0432648972527,31.422159769723557
66,AB,FORWARD1,91.5,874.6213353823364,32.31014632263089
91,AB,FORWARD2,91.5,37.362243950611855,32.67782448650591
89,AB,FORWARD2,91.5,79.93035924184147,33.21137222327852
86,AB,FORWARD2,91.5,144.45038221265523,32.84563844903233
84,AB,FORWARD2,91.5,205.38347609554637,33.511345198499484
82,AB,FORWARD2,91.5,276.12423304739696,32.91342904445315
79,AB,FORWARD2,91.5,351.6487292581515,32.22969043760156
76,AB,FORWARD2,91.5,548.2821596611366,30.766414030558906
74,AB,FORWARD2,91.5,591.4707828088513,30.851350593277612
73,AB,FORWARD2,91.5,634.8178775929275,30.915811088273117
71,AB,FORWARD2,91.5,680.0565361413802,30.779443890592557
69,AB,FORWARD2,91.5,723.6210335144273,30.8259449876759
65,AB,FORWARD2,91.5,834.6209445808952,31.81661463228351
66,BC,FORWARD1,91.5,874.6213353823364,32.31014632263089
62,BC,FORWARD1,91.5,925.0634432019103,32.412084395650076
63,BC,FORWARD1,91.5,958.8851074978124,34.10307867717823
64,BC,FORWARD2,91.5,880.5289974204825,30.81719412366136
61,BC,FORWARD2,91.5,962.6777292434329,30.75960115996964
59,BC,FORWARD2,91.5,1006.4117758228999,30.784495818965066
58,BC,FORWARD2,91.5,1047.4148781060442,30.892714881458165
60,BC,FORWARD2,91.5,1084.6012591337083,32.17491333036386
67,BC,FORWARD3,91.5,903.8814768885843,27.837893022093425
54,CD,FORWARD1,91.5,1283.3164496154438,33.50557431004451
50,CD,FORWARD1,91.5,1448.667341603725,33.017265665374204
40,CD,FORWARD1,91.5,1713.0108803440319,30.83002732417468
38,CD,FORWARD1,91.5,1914.9425146029173,32.61146455729868
57,CD,FORWARD2,91.5,1129.6478170312294,31.609365152924692
55,CD,FORWARD2,91.5,1162.1145307082795,31.862162946571598
56,CD,FORWARD2,91.5,1211.5474102308187,31.640971935353715
53,CD,FORWARD2,91.5,1281.3375205098203,31.93756845588402
52,CD,FORWARD2,91.5,1326.5914876901072,31.946272850831882
51,CD,FORWARD2,91.5,1376.293900768323,31.511929465169025
49,CD,FORWARD2,91.5,1419.0835276233274,31.57337961003777
47,CD,FORWARD2,91.5,1464.173901817331,31.55855739896295
48,CD,FORWARD2,91.5,1521.6552070749003,32.66970858619156
45,CD,FORWARD2,91.5,1569.6258438602765,31.609622746690803
46,CD,FORWARD2,91.5,1603.4194811165821,32.903268324748964
42,CD,FORWARD2,91.5,1676.0165482086254,31.696746663649655
44,CD,FORWARD2,91.5,1713.7595787279515,33.99057502523603
43,CD,FORWARD2,91.5,1760.769209774951,33.24512033330399
41,CD,FORWARD2,91.5,1805.5349667027747,32.72864727705166
39,CD,FORWARD2,91.5,1882.822790380433,33.071325538032504
37,CD,FORWARD2,91.5,1930.1610301938356,31.930288245916014
87,AB,FORWARD1,93.5,199.90717986247049,31.905802035032305
83,AB,FORWARD1,93.5,286.3831276818425,32.591236705383
72,AB,FORWARD1,93.5,736.4435556955815,31.065974250243578
70,AB,FORWARD1,93.5,783.5320901342976,31.38306403689294
68,AB,FORWARD1,93.5,827.8801853462189,31.415125553171087
94,AB,FORWARD2,93.5,17.426839945620518,32.18623362355917
92,AB,FORWARD2,93.5,59.591935352405585,32.19325221677466
91,AB,FORWARD2,93.5,102.1901118685158,32.180095672183484
89,AB,FORWARD2,93.5,146.71147284072032,33.55539104830152
86,AB,FORWARD2,93.5,210.2419982361524,32.941439264837456
84,AB,FORWARD2,93.5,272.7261632736888,33.818420062576
82,AB,FORWARD2,93.5,342.1418762080139,33.09591852813919
79,AB,FORWARD2,93.5,416.21368916825406,32.33041422271471
76,AB,FORWARD2,93.5,609.824513732727,30.775711951457374
74,AB,FORWARD2,93.5,653.1663766651585,30.844544234164736
73,AB,FORWARD2,93.5,696.630459696703,30.897422081960137
71,AB,FORWARD2,93.5,741.6241148033148,30.78786375793572
69,AB,FORWARD2,93.5,785.2721831508569,30.82524175862705
66,BC,FORWARD1,93.5,939.2385397824855,32.30720598759924
62,BC,FORWARD1,93.5,990.230294518353,32.74060859493981
63,BC,FORWARD1,93.5,1027.096119551623,34.10771362768713
65,BC,FORWARD2,93.5,895.6077825778573,28.92612398199792
64,BC,FORWARD2,93.5,937.5947165876927,27.96552492440511
67,BC,FORWARD2,93.5,960.3305172001901,28.600982818976757
61,BC,FORWARD2,93.5,1024.2044698586744,30.767181072181476
59,BC,FORWARD2,93.5,1067.9845335511475,30.788389489651838
58,BC,FORWARD2,93.5,1109.198793890822,30.891276653040766
67,BC,FORWARD3,93.5,960.3305172001901,28.600982818976757
54,CD,FORWARD1,93.5,1350.3282985920023,33.50624235369728
50,CD,FORWARD1,93.5,1514.7021660078224,33.017545017198366
40,CD,FORWARD1,93.5,1774.6709046970827,30.829998546827078
60,CD,FORWARD2,93.5,1148.851401426824,32.079377876528895
57,CD,FORWARD2,93.5,1192.9234845038743,31.663941675062734
55,CD,FORWARD2,93.5,1225.9215775501423,31.94100074403269
56,CD,FORWARD2,93.5,1275.1324854624004,31.931047337881488
53,CD,FORWARD2,93.5,1345.2143807503412,31.939236313177503
52,CD,FORWARD2,93.5,1390.4840275237652,31.946267266693354
51,CD,FORWARD2,93.5,1439.3257271571943,31.519498733759242
49,CD,FORWARD2,93.5,1482.2366750527276,31.57935512835914
47,CD,FORWARD2,93.5,1527.2988683643457,31.566025879385183
48,CD,FORWARD2,93.5,1586.8361926589312,32.50161216745116
45,CD,FORWARD2,93.5,1632.8743525693399,31.637471701838773
46,CD,FORWARD2,93.5,1669.226245178612,32.90348505323183
42,CD,FORWARD2,93.5,1739.5021085910153,31.78448585069178
44,CD,FORWARD2,93.5,1781.4263127711247,33.68508345201317
43,CD,FORWARD2,93.5,1827.1328874250494,33.12250739157436
41,CD,FORWARD2,93.5,1871.012451583743,32.7478914396191
87,AB,FORWARD1,95.5,263.5419868167263,31.738154591851746
83,AB,FORWARD1,95.5,351.4959654424131,32.52499309068364
72,AB,FORWARD1,95.5,798.5693413576224,31.060118615159492
70,AB,FORWARD1,95.5,846.2983806753667,31.383360070330546
95,AB,FORWARD2,95.5,39.57432763911014,31.72725321605505
94,AB,FORWARD2,95.5,81.3643498142856,31.771127040453425
92,AB,FORWARD2,95.5,123.5783376798601,31.812281898061432
91,AB,FORWARD2,95.5,166.18996920648144,31.83947811441005
89,AB,FORWARD2,95.5,214.09580723979343,33.8176821387424
86,AB,FORWARD2,95.5,276.19887178988625,33.012061528264915
84,AB,FORWARD2,95.5,340.6067627849806,34.05209220478265
82,AB,FORWARD2,95.5,408.4760466499165,33.23197119309472
79,AB,FORWARD2,95.5,480.95195551661476,32.404261429998755
76,AB,FORWARD2,95.5,671.3840765343859,30.783653340765348
74,AB,FORWARD2,95.5,714.8501120187881,30.839417649586316
73,AB,FORWARD2,95.5,758.4101196629841,30.882753817171587
71,AB,FORWARD2,95.5,803.2069093146948,30.794708343061103
69,AB,FORWARD2,95.5,846.9221388778716,30.82474042256392
68,BC,FORWARD1,95.5,890.7051306314913,31.410081225873864
66,BC,FORWARD1,95.5,1003.8507148487997,32.30507618869792
62,BC,FORWARD1,95.5,1055.9707688225326,32.988861277750054
63,BC,FORWARD1,95.5,1095.3151290097696,34.11113362272574
65,BC,FORWARD2,95.5,952.712865635546,28.442727296826654
64,BC,FORWARD2,95.5,994.1620182291203,28.60513404118677
67,BC,FORWARD2,95.5,1018.1644658172387,29.279656115566873
61,BC,FORWARD2,95.5,1085.7465375890743,30.774886488106784
54,CD,FORWARD1,95.5,1417.3412969241094,33.506732279708444
50,CD,FORWARD1,95.5,1580.7374699416523,33.017748901759404
40,CD,FORWARD1,95.5,1836.3308801901333,30.829978028522817
59,CD,FORWARD2,95.5,1129.5657767962614,30.79293065745008
58,CD,FORWARD2,95.5,1170.9802671595153,30.890250647168326
60,CD,FORWARD2,95.5,1212.9333154280457,32.005306348863606
57,CD,FORWARD2,95.5,1256.294917871199,31.705871193098705
55,CD,FORWARD2,95.5,1289.863853570272,31.998427274298642
56,CD,FORWARD2,95.5,1339.2211495016197,32.147618177500526
53,CD,FORWARD2,95.5,1409.0942460193723,31.940584113874742
52,CD,FORWARD2,95.5,1454.3758885160619,31.94358601450371
51,CD,FORWARD2,95.5,1502.370482571976,31.525001800957256
49,CD,FORWARD2,95.5,1545.3994451241545,31.583135327947367
47,CD,FORWARD2,95.5,1590.436569773148,31.571399580269745
48,CD,FORWARD2,95.5,1651.6528699816388,32.31755040232331
45,CD,FORWARD2,95.5,1696.1704202793792,31.657572720028615
46,CD,FORWARD2,95.5,1735.0333810723537,32.90364305153576
42,CD,FORWARD2,95.5,1803.138127716326,31.84835841261448
44,CD,FORWARD2,95.5,1848.5390620501253,33.43621141491024
43,CD,FORWARD2,95.5,1893.2756170074601,33.023672419133995
41,CD,FORWARD2,95.5,1936.5229632239507,32.761928902845355
98,AB,FORWARD1,97.5,49.83496996529666,31.76487744126924
87,AB,FORWARD1,97.5,326.8934887988232,31.61971794634349
83,AB,FORWARD1,97.5,416.495772589696,32.47724525842988
76,AB,FORWARD1,97.5,732.9583107170965,30.790406662913103
74,AB,FORWARD1,97.5,776.5224151458019,30.835553191928422
72,AB,FORWARD1,97.5,860.6851761194984,31.0559354910508
99,AB,FORWARD2,97.5,6.33934954577058,31.309036486344223
97,AB,FORWARD2,97.5,61.20794985893986,31.30283029623962
95,AB,FORWARD2,97.5,102.66938435792655,31.389305278675952
94,AB,FORWARD2,97.5,144.59225997084138,31.473754704603724
92,AB,FORWARD2,97.5,186.91986242391752,31.54500149525785
91,AB,FORWARD2,97.5,229.61940552775542,31.603237964265382
89,AB,FORWARD2,97.5,281.93847875731956,34.01627534607949
86,AB,FORWARD2,97.5,342.27743975481775,33.064010641772356
84,AB,FORWARD2,97.5,408.8954424925002,34.228810586714445
82,AB,FORWARD2,97.5,475.04573668274435,33.333001287568365
79,AB,FORWARD2,97.5,545.8171370616182,32.45827700277082
76,AB,FORWARD2,97.5,732.9583107170965,30.790406662913103
74,AB,FORWARD2,97.5,776.5224151458019,30.835553191928422
73,AB,FORWARD2,97.5,820.1611271253391,30.861542907703075
71,AB,FORWARD2,97.5,864.6172708074403,30.123754583069907
70,BC,FORWARD1,97.5,909.0659693761436,31.384299752752234
68,BC,FORWARD1,97.5,953.5214876194221,31.40646323254302
66,BC,FORWARD1,97.5,1068.4592468464007,32.303533384098614
62,BC,FORWARD1,97.5,1122.1432133099163,33.17514963879517
69,BC,FORWARD2,97.5,906.8213269935592,27.324546634924793
65,BC,FORWARD2,97.5,1009.9077912532441,28.79798485293014
64,BC,FORWARD2,97.5,1051.953090630567,29.165570338534963
67,BC,FORWARD2,97.5,1077.264689956539,29.798064493873817
75,BC,FORWARD3,97.5,910.1577254902741,29.393771327318092
62,CD,FORWARD1,97.5,1122.1432133099163,33.17514963879517
63,CD,FORWARD1,97.5,1163.5400392269398,34.11365688464789
54,CD,FORWARD1,97.5,1484.355138157744,33.507091573461686
50,CD,FORWARD1,97.5,1646.7731238585145,33.017897705683
40,CD,FORWARD1,97.5,1897.990820845897,30.8299633989214
61,CD,FORWARD2,97.5,1147.3039496787114,30.782497991314827
59,CD,FORWARD2,97.5,1191.1565089785977,30.79784182588778
58,CD,FORWARD2,97.5,1232.7599979497002,30.889518686013744
60,CD,FORWARD2,97.5,1276.8835793449662,31.947235892718094
57,CD,FORWARD2,97.5,1319.7410840500665,31.73920368648323
55,CD,FORWARD2,97.5,1353.9045405593533,32.04017875566684
56,CD,FORWARD2,97.5,1403.6845809569081,32.30825620593247
53,CD,FORWARD2,97.5,1472.9647212435466,31.923386552510472
52,CD,FORWARD2,97.5,1518.2191941405001,31.893438170074063
51,CD,FORWARD2,97.5,1565.4248396431458,31.529195836780964
49,CD,FORWARD2,97.5,1608.5682038638063,31.585436331415902
47,CD,FORWARD2,97.5,1653.583433292646,31.575265332377967
48,CD,FORWARD2,97.5,1716.1243309316737,32.158690567577736
45,CD,FORWARD2,97.5,1759.5008038048584,31.672071416658667
46,CD,FORWARD2,97.5,1800.8407880362993,32.9037582340842
42,CD,FORWARD2,97.5,1866.8835637594893,31.894758388294456
44,CD,FORWARD2,97.5,1915.2419193424707,33.31909879545196
98,AB,FORWARD1,99.5,113.43946325886914,31.83608551466089
87,AB,FORWARD1,99.5,390.0444187446993,31.535685550372097
83,AB,FORWARD1,99.5,481.4140440600957,32.44277425684486
76,AB,FORWARD1,99.5,794.8518499709609,31.278627322545443
74,AB,FORWARD1,99.5,838.3301361302094,30.456956495558735
99,AB,FORWARD2,99.5,68.89727765193565,31.251928819364803
97,AB,FORWARD2,99.5,123.53303864176098,31.042685112430004
95,AB,FORWARD2,99.5,165.2098340280765,31.166178161974692
94,AB,FORWARD2,99.5,207.32574195897345,31.272780125177615
92,AB,FORWARD2,99.5,249.81715393245582,31.363429949703065
91,AB,FORWARD2,99.5,292.6514403702688,31.437902031160732
89,AB,FORWARD2,99.5,350.1029943574179,34.11562417565798
86,AB,FORWARD2,99.5,408.44545451208336,33.10216312104172
84,AB,FORWARD2,99.5,477.4920147535476,34.36182288079982
82,AB,FORWARD2,99.5,541.7900615484443,33.40780118149858
79,AB,FORWARD2,99.5,610.7750717222151,32.49771873203187
76,AB,FORWARD2,99.5,794.8518499709609,31.278627322545443
74,AB,FORWARD2,99.5,838.3301361302094,30.456956495558735
72,BC,FORWARD1,99.5,922.7939016692756,31.052946718280072
70,BC,FORWARD1,99.5,971.8357970055483,31.385559035536417
68,BC,FORWARD1,99.5,1016.3316843495827,31.403867933187
73,BC,FORWARD2,99.5,879.6134439296868,27.62820295228219
71,BC,FORWARD2,99.5,919.4931176490843,25.112817162025163
69,BC,FORWARD2,99.5,956.4316983472665,24.370429681189442
75,BC,FORWARD2,99.5,969.9974093386734,30.360180070956964
65,BC,FORWARD2,99.5,1067.9759429805858,29.26843747434719
64,BC,FORWARD2,99.5,1110.7357778258772,29.59852577051222
75,BC,FORWARD3,99.5,969.9974093386734,30.360180070956964
66,CD,FORWARD1,99.5,1133.0651397756494,32.30241573525088
62,CD,FORWARD1,99.5,1188.6389537479085,33.31419632921953
63,CD,FORWARD1,99.5,1231.7693028467281,34.115518401952215
54,CD,FORWARD1,99.5,1551.3695975410665,33.507355063425685
50,CD,FORWARD1,99.5,1712.8090332078007,33.01800630882522
67,CD,FORWARD2,99.5,1137.2683598767574,30.187839074211805
61,CD,FORWARD2,99.5,1208.8763663484422,30.78987369902642
59,CD,FORWARD2,99.5,1252.7572600221397,30.80292330192368
58,CD,FORWARD2,99.5,1294.5384856248013,30.88899648491514
60,CD,FORWARD2,99.5,1340.731588891679,31.90274898870739
57,CD,FORWARD2,99.5,1383.2477884324683,31.76677221483837
55,CD,FORWARD2,99.5,1418.016727720251,32.07049206851075
56,CD,FORWARD2,99.5,1468.4253140738883,32.42682126530659
53,CD,FORWARD2,99.5,1536.763069368753,31.871409636401484
52,CD,FORWARD2,99.5,1581.9395739942474,31.827052857049843
51,CD,FORWARD2,99.5,1628.4867123398062,31.532579424029805
49,CD,FORWARD2,99.5,1671.7405178528002,31.586754457572546
47,CD,FORWARD2,99.5,1716.7368874477581,31.57804591891381
48,CD,FORWARD2,99.5,1780.3085564915111,32.0300716917418
45,CD,FORWARD2,99.5,1822.8559329672898,31.682524018914656
46,CD,FORWARD2,99.5,1866.6483926131282,32.903842203156536
42,CD,FORWARD2,99.5,1930.708424708416,31.92841354735232
98,AB,FORWARD1,101.5,177.1659830726306,31.887851851112767
87,AB,FORWARD1,101.5,453.0528264427575,31.47588249602318
83,AB,FORWARD1,101.5,546.2734184305136,32.417859824760335
76,AB,FORWARD1,101.5,856.6785224514769,30.66746697868922
102,AB,FORWARD2,101.5,10.221323501426145,31.26222861054378
99,AB,FORWARD2,101.5,131.3583457058851,31.211289700305194
97,AB,FORWARD2,101.5,185.45014480918073,30.887550685465143
95,AB,FORWARD2,101.5,227.3907300775717,31.025594728910193
94,AB,FORWARD2,101.5,269.73209306360224,31.142797513756648
92,AB,FORWARD2,101.5,312.41442018344804,31.241487784477528
91,AB,FORWARD2,101.5,355.40449053160233,31.321468092891262
89,AB,FORWARD2,101.5,418.2824383842202,34.04888983215607
86,AB,FORWARD2,101.5,474.67912263544383,33.130150188430065
84,AB,FORWARD2,101.5,546.3199166437131,34.46157665465964
82,AB,FORWARD2,101.5,608.6635392386208,33.463058118789114
79,AB,FORWARD2,101.5,675.8006916558872,32.52648242440435
74,BC,FORWARD1,101.5,898.2840448420018,30.424872652087945
72,BC,FORWARD1,101.5,984.8975475346585,31.050811060018596
70,BC,FORWARD1,101.5,1034.6082829180705,31.38693324879357
68,BC,FORWARD1,101.5,1079.1374619356152,31.402006074409275
77,BC,FORWARD2,101.5,901.7908805833922,26.576127849618775
73,BC,FORWARD2,101.5,931.9808321274368,25.373564550290492
71,BC,FORWARD2,101.5,969.337928497649,25.06340446887417
69,BC,FORWARD2,101.5,1006.6408756245323,25.799608251258533
75,BC,FORWARD2,101.5,1031.5030442182663,31.277645335161687
77,BC,FORWARD3,101.5,901.7908805833922,26.576127849618775
75,BC,FORWARD3,101.5,1031.5030442182663,31.277645335161687
66,CD,FORWARD1,101.5,1197.6691208584004,32.30160605070593
62,CD,FORWARD1,101.5,1255.3755232497551,33.41756378942722
63,CD,FORWARD1,101.5,1300.001778069432,34.1168916472653
54,CD,FORWARD1,101.5,1618.3845102459118,33.50754829362456
50,CD,FORWARD1,101.5,1778.8451289817203,33.01808557153484
65,CD,FORWARD2,101.5,1126.9410103128362,29.683379460709748
64,CD,FORWARD2,101.5,1170.2744244053008,29.925603931427972
67,CD,FORWARD2,101.5,1197.9471719408757,30.477294267038676
61,CD,FORWARD2,101.5,1270.4632213635205,30.79692598805398
59,CD,FORWARD2,101.5,1314.368220588024,30.808032793396027
58,CD,FORWARD2,101.5,1356.3160864192855,30.888623925300262
60,CD,FORWARD2,101.5,1404.5026681010168,31.870035896470874
57,CD,FORWARD2,101.5,1446.8055440270332,31.79049782864499
55,CD,FORWARD2,101.5,1482.1808012406686,32.092478743473734
56,CD,FORWARD2,101.5,1533.370348324278,32.51401138182163
53,CD,FORWARD2,101.5,1600.4434959756395,31.808989467126786
52,CD,FORWARD2,101.5,1645.5320927639775,31.767030006848973
51,CD,FORWARD2,101.5,1691.5548226654491,31.535472680317667
49,CD,FORWARD2,101.5,1734.914782890097,31.58743113377321
47,CD,FORWARD2,101.5,1779.8950819378415,31.58004576709727
48,CD,FORWARD2,101.5,1844.26303309184,31.928218826344587
45,CD,FORWARD2,101.5,1886.2288989389215,31.690056956999577
46,CD,FORWARD2,101.5,1932.4561412512664,32.903903417172295
104,AB,FORWARD1,103.5,30.117308225385763,32.11395678246086
98,AB,FORWARD1,103.5,240.9811375634111,31.925420027705336
87,AB,FORWARD1,103.5,515.9596981593154,31.4332313632591
83,AB,FORWARD1,103.5,611.0902066557157,32.39983768779637
82,AB,FORWARD1,103.5,675.6323481875816,33.50381082972489
79,AB,FORWARD1,103.5,740.8756499202622,32.547439580353576
105,AB,FORWARD2,103.5,9.700869872935344,31.783740352202177
102,AB,FORWARD2,103.5,73.27777360933193,31.77339183462767
99,AB,FORWARD2,103.5,193.75043574668805,31.182327412259266
97,AB,FORWARD2,103.5,247.1312469120032,30.802536899585697
95,AB,FORWARD2,103.5,289.35235754037956,30.9435562076099
94,AB,FORWARD2,103.5,331.93063089656033,31.06200792940177
92,AB,FORWARD2,103.5,374.8110406556612,31.160351523991054
91,AB,FORWARD2,103.5,417.9606513815934,31.23911716332544
89,AB,FORWARD2,103.5,486.2654086260502,33.93156266019157
86,AB,FORWARD2,103.5,540.9609307451373,33.15066260861525
84,AB,FORWARD2,103.5,615.3210712272978,34.5361832237781
82,AB,FORWARD2,103.5,675.6323481875816,33.50381082972489
79,AB,FORWARD2,103.5,740.8756499202622,32.547439580353576
76,BC,FORWARD1,103.5,918.4554126995406,31.183536031699433
74,BC,FORWARD1,103.5,960.2029578874703,31.462566684527133
72,BC,FORWARD1,103.5,1046.9975635214278,31.049284886215734
70,BC,FORWARD1,103.5,1097.3835223622143,31.38829790702849
78,BC,FORWARD2,103.5,884.9997595917768,26.79459144251343
77,BC,FORWARD2,103.5,953.9761149898694,25.888232326422155
73,BC,FORWARD2,103.5,982.6292676749224,25.45537429223228
71,BC,FORWARD2,103.5,1020.3678798223807,26.017418766494398
69,BC,FORWARD2,103.5,1059.4594072174787,26.98095655638841
75,BC,FORWARD2,103.5,1094.920933802735,32.12844773933568
78,BC,FORWARD3,103.5,884.9997595917768,26.79459144251343
77,BC,FORWARD3,103.5,953.9761149898694,25.888232326422155
68,CD,FORWARD1,103.5,1141.9400691404019,31.4006702960488
66,CD,FORWARD1,103.5,1262.2717168790691,32.301019456278226
62,CD,FORWARD1,103.5,1322.2908574025996,33.49417497780865
63,CD,FORWARD1,103.5,1368.2366224512743,34.117904652501814
54,CD,FORWARD1,103.5,1685.3997553928393,33.50768999803417
50,CD,FORWARD1,103.5,1844.8813608152702,33.01814342033493
65,CD,FORWARD2,103.5,1186.647536358988,30.009300598903693
64,CD,FORWARD2,103.5,1230.3824203445572,30.171417920628745
67,CD,FORWARD2,103.5,1259.1250236552523,30.690225009268193
61,CD,FORWARD2,103.5,1332.063813087675,30.80360490908941
59,CD,FORWARD2,103.5,1375.9893411106132,30.813070354740635
58,CD,FORWARD2,103.5,1418.0930544726352,30.888358122437268
60,CD,FORWARD2,103.5,1468.2186643101263,31.847407854113534
57,CD,FORWARD2,103.5,1510.4080220023861,31.811653484511584
55,CD,FORWARD2,103.5,1546.3824951052559,32.10841437345018
56,CD,FORWARD2,103.5,1598.4654184771928,32.57795434587254
53,CD,FORWARD2,103.5,1664.0026099723727,31.75146189912571
52,CD,FORWARD2,103.5,1709.0150477704399,31.71758881897493
51,CD,FORWARD2,103.5,1754.6284047967179,31.538075213339287
49,CD,FORWARD2,103.5,1798.08996303717,31.587699259406453
47,CD,FORWARD2,103.5,1843.0566856458665,31.581483994534025
48,CD,FORWARD2,103.5,1908.036612252748,31.848463640354765
104,AB,FORWARD1,105.5,94.79562630780504,32.54649625716422
98,AB,FORWARD1,105.5,304.8605767625795,31.952650156794405
87,AB,FORWARD1,105.5,578.7941005544507,31.40276655419711
83,AB,FORWARD1,105.5,675.8761806269588,32.386793404514314
82,AB,FORWARD1,105.5,742.6075633588134,33.53382981534775
79,AB,FORWARD1,105.5,805.9207939340645,32.56269862337777
105,AB,FORWARD2,105.5,73.82890850809065,32.32301437148832
102,AB,FORWARD2,105.5,137.2325495972105,32.16469903140632
99,AB,FORWARD2,105.5,256.0933417898685,31.161665275388778
97,AB,FORWARD2,105.5,308.69284774631484,30.765043976233166
95,AB,FORWARD2,105.5,351.1921194080667,30.90117967762451
94,AB,FORWARD2,105.5,394.00274000625484,31.01425733320804
92,AB,FORWARD2,105.5,437.0748457748392,31.106999752957098
91,AB,FORWARD2,105.5,480.3773481531096,31.180695639940524
89,AB,FORWARD2,105.5,554.0086040060803,33.81317282599273
86,AB,FORWARD2,105.5,607.2780107762557,33.16568714014821
84,AB,FORWARD2,105.5,684.4178956708752,34.53459899206261
82,AB,FORWARD2,105.5,742.6075633588134,33.53382981534775
79,AB,FORWARD2,105.5,805.9207939340645,32.56269862337777
76,BC,FORWARD1,105.5,981.3974740559488,31.736437432793643
74,BC,FORWARD1,105.5,1024.00262687595,32.308885520917364
72,BC,FORWARD1,105.5,1109.0949854713972,31.04819419937474
80,BC,FORWARD2,105.5,882.8045541497978,28.033379931965126
78,BC,FORWARD2,105.5,939.9001042810219,28.15256256788999
77,BC,FORWARD2,105.5,1005.9231522781483,26.15602248455083
73,BC,FORWARD2,105.5,1034.2724058808897,26.245057427833142
71,BC,FORWARD2,105.5,1073.4780015941565,27.08628041118577
69,BC,FORWARD2,105.5,1114.4043821073965,27.92946260718664
80,BC,FORWARD3,105.5,882.8045541497978,28.033379931965126
78,BC,FORWARD3,105.5,939.9001042810219,28.15256256788999
70,CD,FORWARD1,105.5,1160.1614182399192,31.389581677063667
68,CD,FORWARD1,105.5,1204.7404017231984,31.399711905691138
66,CD,FORWARD1,105.5,1326.8733094503189,32.30059447634286
62,CD,FORWARD1,105.5,1389.338535583216,33.55082747618919
63,CD,FORWARD1,105.5,1436.4732144708437,34.118651896365755
54,CD,FORWARD1,105.5,1752.4152443340008,33.50779391581236
50,CD,FORWARD1,105.5,1910.917691949983,33.01818564041036
75,CD,FORWARD2,105.5,1159.8833842041345,32.80943930845393
65,CD,FORWARD2,105.5,1246.9221877037407,30.25395155354836
64,CD,FORWARD2,105.5,1290.9182958909366,30.35629654335731
67,CD,FORWARD2,105.5,1320.6686940474274,30.845751394219715
61,CD,FORWARD2,105.5,1393.6773674113786,30.809886397472088
59,CD,FORWARD2,105.5,1437.620404837729,30.817967256693603
58,CD,FORWARD2,105.5,1479.8695710943146,30.88816848340496
60,CD,FORWARD2,105.5,1531.8981276899635,31.833260833827524
57,CD,FORWARD2,105.5,1574.0509628490934,31.831061772845572
55,CD,FORWARD2,105.5,1610.6114485247767,32.119958183503535
56,CD,FORWARD2,105.5,1663.6704115034702,32.62475411977343
53,CD,FORWARD2,105.5,1727.4560355608473,31.703543811690228
52,CD,FORWARD2,105.5,1772.4093396960982,31.678150475991945
51,CD,FORWARD2,105.5,1817.707006984449,31.540506723830354
49,CD,FORWARD2,105.5,1861.2654082205756,31.58771608961122
47,CD,FORWARD2,105.5,1906.2207410949757,31.582518270616504
107,AB,FORWARD1,107.5,61.72340541206265,32.756411832594765
104,AB,FORWARD1,107.5,160.23305845439938,32.87677452525987
98,AB,FORWARD1,107.5,368.7865897926903,31.972369141117824
87,AB,FORWARD1,107.5,641.5767118792743,31.380982598635885
83,AB,FORWARD1,107.5,740.6398467265574,32.37734798796063
82,AB,FORWARD1,107.5,809.6827766732466,33.55592226505207
79,AB,FORWARD1,107.5,871.0417793671456,32.57380337295919
105,AB,FORWARD2,107.5,138.90837907527455,32.73923642313482
102,AB,FORWARD2,107.5,201.8713480218572,32.4610250017646
99,AB,FORWARD2,107.5,318.4011463045856,31.14691362474183
97,AB,FORWARD2,107.5,370.2125569256834,30.758427010500935
95,AB,FORWARD2,107.5,412.974667303412,30.884513887486037
94,AB,FORWARD2,107.5,456.0025038794438,30.988202808112238
92,AB,FORWARD2,107.5,499.25193567967375,31.072488065062284
91,AB,FORWARD2,107.5,542.6950014743272,31.139161561176465
89,AB,FORWARD2,107.5,621.5276941797385,33.70842065607025
86,AB,FORWARD2,107.5,673.6209201367084,33.176686892524195
84,AB,FORWARD2,107.5,753.4345647047668,34.52306555148437
76,BC,FORWARD1,107.5,1045.3134678104282,32.16171095755228
74,BC,FORWARD1,107.5,1089.3226929562334,32.986823460634405
80,BC,FORWARD2,107.5,940.1458937469827,29.354465291053735
78,BC,FORWARD2,107.5,997.3580586026026,29.28467526767388
77,BC,FORWARD2,107.5,1058.8808597180025,26.844254715666956
